QTY: 180 | UNIT: g | NAME: poulet
QTY: 12 | UNIT: unité | NAME: olives noires à la grecque
QTY: 1 | UNIT: unité | NAME: yaourts
QTY: 1 | UNIT: pots | NAME: yaourt de maïzena
QTY: 250 | UNIT: unité | NAME: sucre glace
QTY: 4 | UNIT: tranches | NAME: bacon dégraissé
QTY: 1 | UNIT: cuillères à café | NAME: rases de levure
QTY: 80 | UNIT: g | NAME: beurre demi-sel
QTY: 1 | UNIT: cuillères à café | NAME: jus de citron
QTY: 75 | UNIT: g | NAME: fromage râpé
QTY: 6 | UNIT: unité | NAME: carambars© en petits morceaux
QTY: 50 | UNIT: ml | NAME: lait d'amande
QTY: 1 | UNIT: unité | NAME: bergamote
QTY: N/A | UNIT: unité | NAME: thé chaï
QTY: 2 | UNIT: unité | NAME: pommes épluchées
QTY: 1 | UNIT: gouttes | NAME: arôme amande amère
QTY: 1/2 | UNIT: pots | NAME: boursin cuisine au choix
QTY: 100 | UNIT: g | NAME: camembert
QTY: 500 | UNIT: g | NAME: pomme de terre
QTY: 220 | UNIT: g | NAME: framboises surgelées
QTY: 1 | UNIT: pointes | NAME: muscade râpé
QTY: 1.5 | UNIT: tasses | NAME: groseilles
QTY: 150 | UNIT: g | NAME: chèvre frais
QTY: 2 | UNIT: cuillères à soupe | NAME: cacao
QTY: 1 | UNIT: cuillères à café | NAME: cannelle en poudre
QTY: 8 | UNIT: unité | NAME: meringues à la framboise
QTY: 1 | UNIT: sachets | NAME: levure
QTY: 2 | UNIT: cuillères | NAME: vanille
QTY: N/A | UNIT: lamelle | NAME: poivron
QTY: 3/4 | UNIT: tasses | NAME: lait
QTY: 100 | UNIT: g | NAME: crème fraîche
QTY: 1/2 | UNIT: sachets | NAME: sucre vanillé
QTY: 110 | UNIT: g | NAME: sucre
QTY: 125 | UNIT: g | NAME: chocolat noir
QTY: 3 | UNIT: pots | NAME: farine
QTY: 2 | UNIT: cuillères à soupe | NAME: crème fraîche
QTY: 10 | UNIT: cl | NAME: beurre fondu
QTY: 170 | UNIT: g | NAME: farine complète
QTY: 4 | UNIT: unité | NAME: fraises
QTY: 1/2 | UNIT: unité | NAME: amandes en poudre
QTY: 4 | UNIT: unité | NAME: knackis
QTY: 100 | UNIT: g | NAME: comté rapé très finement
QTY: 1 | UNIT: petites poignées | NAME: chocolat
QTY: 90 | UNIT: g | NAME: sucre blanc
QTY: 250 | UNIT: unité | NAME: farine
QTY: 1 | UNIT: unité | NAME: zestes de citron
QTY: N/A | UNIT: unité | NAME: sucre vanillé
QTY: 225 | UNIT: g | NAME: farine
QTY: N/A | UNIT: unité | NAME: Fleurs
QTY: 2 | UNIT: unité | NAME: Chocolat smarties
QTY: 80 | UNIT: g | NAME: noix de coco rapée
QTY: 2 | UNIT: tranches | NAME: bacon
QTY: N/A | UNIT: unité | NAME: poivre
QTY: 15 | UNIT: cl | NAME: lait demi-écrémé
QTY: N/A | UNIT: unité | NAME: olives noires hachées
QTY: 100 | UNIT: g | NAME: farine de châtaigne
QTY: 50 | UNIT: g | NAME: beurre
QTY: 1 | UNIT: unité | NAME: citrons non traité
QTY: 80 | UNIT: g | NAME: amandes en poudre
QTY: 2 | UNIT: unité | NAME: muffins complets
QTY: 50 | UNIT: g | NAME: mascarpone
QTY: 1 | UNIT: unité | NAME: courgettes
QTY: 30 | UNIT: g | NAME: raisins secs
QTY: 1 | UNIT: unité | NAME: muffins blanc
QTY: 150 | UNIT: g | NAME: farine
QTY: 8 | UNIT: cl | NAME: beurre fondu
QTY: 90 | UNIT: g | NAME: céréale croustillantes
QTY: 1 | UNIT: petites pincées | NAME: sel
QTY: 130 | UNIT: g | NAME: maïzena
QTY: 1 | UNIT: unité | NAME: petites boîtes d'ananas au naturel,
QTY: 12 | UNIT: cl | NAME: lait entier
QTY: N/A | UNIT: unité | NAME: poire
QTY: 100 | UNIT: g | NAME: beurre
QTY: 100 | UNIT: g | NAME: sucre glace
QTY: 1 | UNIT: cuillères à café | NAME: cannelle
QTY: 2 | UNIT: cuillères à soupe | NAME: cacao non sucré
QTY: 1/3 | UNIT: unité | NAME: magret séché sans le gras
QTY: 160 | UNIT: g | NAME: chocolat noir
QTY: 4 | UNIT: unité | NAME: muffins anglais déjà prêts
QTY: N/A | UNIT: unité | NAME: clou de girofle
QTY: 15 | UNIT: cl | NAME: pastis
QTY: 1.5 | UNIT: sachets | NAME: levure chimique
QTY: 12.5 | UNIT: cl | NAME: huile
QTY: 250 | UNIT: ml | NAME: raisins secs
QTY: 280 | UNIT: g | NAME: farine
QTY: 120 | UNIT: g | NAME: crème fleurette
QTY: N/A | UNIT: unité | NAME: sel
QTY: 2 | UNIT: cuillères à soupe | NAME: fromage blanc
QTY: 25 | UNIT: cl | NAME: lait entier
QTY: 135 | UNIT: g | NAME: huile de votre choix
QTY: 4 | UNIT: cuillères à café | NAME: cacao en poudre
QTY: 60 | UNIT: g | NAME: farine complète
QTY: 4 | UNIT: unité | NAME: oeufs
QTY: 2 | UNIT: pots | NAME: farine
QTY: 20 | UNIT: g | NAME: beurre fondu
QTY: 60 | UNIT: g | NAME: noix
QTY: 1 | UNIT: feuilles | NAME: laurier
QTY: 1 | UNIT: boîtes | NAME: thon
QTY: 250 | UNIT: g | NAME: lait demi-écrémé
QTY: 1 | UNIT: cuillères à soupe | NAME: pâte
QTY: 1 | UNIT: cuillères à café | NAME: paprika
QTY: 25 | UNIT: cl | NAME: farine
QTY: 2 | UNIT: unité | NAME: poires
QTY: 1/2 | UNIT: cuillères à café | NAME: bicarbonate
QTY: 1 | UNIT: cuillères à soupe | NAME: raisins secs
QTY: 1 | UNIT: l | NAME: eau
QTY: 1 | UNIT: paquets | NAME: fraises tagada® ®
QTY: N/A | UNIT: cuillère à soupe | NAME: son de blé
QTY: 1 | UNIT: cuillères à soupe | NAME: beurre demi-sel allégé
QTY: 2 | UNIT: cuillères à soupe | NAME: huile de tournesol
QTY: 60 | UNIT: g | NAME: farine T80
QTY: 2 | UNIT: cuillères à soupe | NAME: vanille liquide
QTY: 25 | UNIT: g | NAME: beurre
QTY: 120 | UNIT: g | NAME: farine blanche
QTY: 225 | UNIT: g | NAME: poire en sirop
QTY: N/A | UNIT: unité | NAME: vermicelles de chocolat colorés
QTY: N/A | UNIT: boîte | NAME: ananas en morceaux au sirop
QTY: 3 | UNIT: grosses cuillères | NAME: sucre allégé
QTY: 120 | UNIT: ml | NAME: lait
QTY: 2 | UNIT: cuillères à soupe | NAME: noix de coco en poudre
QTY: 50 | UNIT: g | NAME: gruyère râpé
QTY: 110 | UNIT: g | NAME: sucre en poudre
QTY: 1 | UNIT: cuillères à café | NAME: édulcorant liquide
QTY: 1/2 | UNIT: tasses | NAME: sucre en poudre
QTY: 75 | UNIT: g | NAME: beurre allégé
QTY: 3 | UNIT: unité | NAME: citrons
QTY: 200 | UNIT: g | NAME: fraises
QTY: 1/2 | UNIT: cuillères à soupe | NAME: ail semoule
QTY: 4 | UNIT: cuillères à soupe | NAME: pesto
QTY: 200 | UNIT: g | NAME: potiron
QTY: 2 | UNIT: unité | NAME: citrons
QTY: 200 | UNIT: g | NAME: beurre
QTY: 100 | UNIT: g | NAME: poudre de noisette
QTY: 60 | UNIT: g | NAME: amandes Poudre
QTY: 3 | UNIT: sachets | NAME: sucre vanillé
QTY: 1 | UNIT: sachets | NAME: sucre vanillé
QTY: 1/2 | UNIT: tasses | NAME: farine de blé entier
QTY: 1 | UNIT: cuillères à soupe | NAME: amandes
QTY: N/A | UNIT: unité | NAME: levure
QTY: 2 | UNIT: unité | NAME: yaourts natures
QTY: 2 | UNIT: cuillères à thé | NAME: zeste de citron
QTY: 1 | UNIT: sachets | NAME: levure chimique
QTY: 1 | UNIT: boîtes | NAME: 400 g de tomate
QTY: 140 | UNIT: g | NAME: sucre brun
QTY: 125 | UNIT: g | NAME: fraises
QTY: 3 | UNIT: unité | NAME: pommes
QTY: 100 | UNIT: g | NAME: beurre
QTY: 75 | UNIT: ml | NAME: huile
QTY: 1 | UNIT: cuillères à soupe | NAME: eau de fleur d'oranger
QTY: 80 | UNIT: g | NAME: sucre en poudre
QTY: 150 | UNIT: g | NAME: beurre tendre
QTY: 2 | UNIT: cl | NAME: lait
QTY: 150 | UNIT: g | NAME: myrtilles
QTY: N/A | UNIT: unité | NAME: sésame
QTY: 1 | UNIT: portions | NAME: fromage frais
QTY: 1 | UNIT: demis | NAME: levure
QTY: 1 | UNIT: cuillères | NAME: bicarbonate
QTY: 1 | UNIT: sachets | NAME: lentilles multicolores
QTY: 75 | UNIT: g | NAME: blanc de poulet
QTY: N/A | UNIT: unité | NAME: graines de lin
QTY: 1/2 | UNIT: pots | NAME: huile neutre
QTY: N/A | UNIT: unité | NAME: sel /poivre
QTY: 100 | UNIT: g | NAME: noix grossièrement hachées
QTY: 320 | UNIT: g | NAME: farine blanche
QTY: 3 | UNIT: cuillères à café | NAME: levure
QTY: 50 | UNIT: g | NAME: chocolat noir fondu
QTY: 50 | UNIT: g | NAME: pépites de chocolat
QTY: 120 | UNIT: g | NAME: sucre
QTY: 1/2 | UNIT: cuillères à café | NAME: extrait d'amande amère
QTY: 70 | UNIT: g | NAME: courgette
QTY: 1/2 | UNIT: unité | NAME: concombres
QTY: 250 | UNIT: g | NAME: beurre mou
QTY: 1 | UNIT: tablettes | NAME: chocolat noir
QTY: 80 | UNIT: g | NAME: noix hachées grossièrement
QTY: N/A | UNIT: unité | NAME: lait
QTY: 12 | UNIT: cl | NAME: crème allégée semi-épaisse
QTY: 115 | UNIT: g | NAME: cassonade
QTY: 2 | UNIT: unité | NAME: tomates
QTY: 10 | UNIT: unité | NAME: olives vertes
QTY: 10 | UNIT: unité | NAME: spéculoos
QTY: 1 | UNIT: cuillères à soupe | NAME: levure chimique
QTY: 1 | UNIT: cuillères à soupe | NAME: sucre
QTY: 1/2 | UNIT: cuillères à café | NAME: sucre vanillé
QTY: 3 | UNIT: cuillères à café | NAME: levure en poudre
QTY: 20 | UNIT: cl | NAME: crème semi-épaisse
QTY: 70 | UNIT: g | NAME: mûres congelées
QTY: 250 | UNIT: g | NAME: carotte finement hachées
QTY: 8 | UNIT: tranches | NAME: fines de poitrine de porc
QTY: 1 | UNIT: cuillères à café | NAME: semoule
QTY: 1 | UNIT: verres | NAME: lait
QTY: 50 | UNIT: g | NAME: pomme séchées
QTY: 1 | UNIT: pots | NAME: Nutella
QTY: 1 | UNIT: tasses | NAME: framboises
QTY: N/A | UNIT: unité | NAME: noix de pécan
QTY: 175 | UNIT: ml | NAME: lait
QTY: 1 | UNIT: gouttes | NAME: tabasco
QTY: 200 | UNIT: g | NAME: myrtilles surgelées
QTY: 1 | UNIT: cuillères à café | NAME: chicorée en poudre
QTY: 2 | UNIT: tasses | NAME: farine
QTY: 30 | UNIT: g | NAME: pignons de pin
QTY: 150 | UNIT: g | NAME: cranberries fraîches
QTY: 2 | UNIT: grosses cuillères à soupe | NAME: amandes en poudre
QTY: 200 | UNIT: g | NAME: parmesan râpé
QTY: 5 | UNIT: g | NAME: extrait de vanille
QTY: N/A | UNIT: unité | NAME: framboises surgelées
QTY: 75 | UNIT: g | NAME: beurre
QTY: 125 | UNIT: ml | NAME: miel liquide
QTY: 4 | UNIT: unité | NAME: chèvres doux
QTY: 100 | UNIT: g | NAME: céréale muesli chocolat
QTY: N/A | UNIT: unité | NAME: sel fin
QTY: 190 | UNIT: g | NAME: farine
QTY: N/A | UNIT: unité | NAME: -1 sel
QTY: 125 | UNIT: g | NAME: sucre roux
QTY: 50 | UNIT: g | NAME: fécule
QTY: 125 | UNIT: g | NAME: beurre salé
QTY: 1 | UNIT: unité | NAME: citrons
QTY: 2 | UNIT: unité | NAME: blancs d'oeuf
QTY: 75 | UNIT: g | NAME: beurre
QTY: 160 | UNIT: g | NAME: sucre en poudre
QTY: 150 | UNIT: g | NAME: sucre
QTY: 5 | UNIT: cuillères à soupe | NAME: huile d'olive
QTY: 100 | UNIT: g | NAME: noix de coco râpé
QTY: 2 | UNIT: grosses cuillères à soupe | NAME: persil haché
QTY: 150 | UNIT: ml | NAME: cassonade
QTY: 40 | UNIT: g | NAME: margarine
QTY: 210 | UNIT: g | NAME: farine
QTY: N/A | UNIT: unité | NAME: sucre roux
QTY: 1 | UNIT: cuillères à soupe | NAME: miel liquide
QTY: 3 | UNIT: cuillères | NAME: café de purée de piment d'Espelette
QTY: N/A | UNIT: unité | NAME: vanille
QTY: 1/2 | UNIT: cuillères à café | NAME: extrait d'amande
QTY: 375 | UNIT: ml | NAME: farine complète
QTY: 50 | UNIT: g | NAME: beurre
QTY: 210 | UNIT: g | NAME: beurre demi-sel
QTY: 20 | UNIT: g | NAME: farine
QTY: 8 | UNIT: cuillères à soupe | NAME: sucre en poudre
QTY: 50 | UNIT: g | NAME: olives noires
QTY: 1/2 | UNIT: paquets | NAME: levure
QTY: 1 | UNIT: cl | NAME: cumin
QTY: 1 | UNIT: unité | NAME: pommes
QTY: 2 | UNIT: cuillères à café | NAME: levure
QTY: 30 | UNIT: cl | NAME: farine
QTY: 4 | UNIT: cuillères à soupe | NAME: jus de citron
QTY: 100 | UNIT: g | NAME: pain dur réduit en miettes
QTY: 1/2 | UNIT: cuillères à café | NAME: cumin
QTY: 120 | UNIT: g | NAME: pancetta
QTY: 200 | UNIT: g | NAME: framboises fraîches
QTY: 6 | UNIT: cl | NAME: mélasse
QTY: 2 | UNIT: carré | NAME: frais
QTY: 2 | UNIT: cuillères | NAME: thé de poudre à pâte
QTY: 75 | UNIT: g | NAME: sucre en poudre
QTY: 1 | UNIT: unité | NAME: noix de beurre
QTY: 1 | UNIT: cuillères à café | NAME: arôme vanille
QTY: 20 | UNIT: unité | NAME: chamallows
QTY: 1 | UNIT: cuillères à café | NAME: graines de coriandre écrasées
QTY: 2 | UNIT: tranches | NAME: aubergine nappées d’huile d’olive
QTY: 200 | UNIT: g | NAME: purée de citrouille
QTY: 100 | UNIT: g | NAME: rose cristallisées
QTY: 1 | UNIT: cuillères à café | NAME: cannelle
QTY: 30 | UNIT: cl | NAME: lait entier
QTY: N/A | UNIT: unité | NAME: beurre de cacahuètes
QTY: 40 | UNIT: cl | NAME: lait
QTY: 1/2 | UNIT: sachets | NAME: levure chimique
QTY: 100 | UNIT: g | NAME: compote de pomme
QTY: 80 | UNIT: g | NAME: sucre de canne blond
QTY: 120 | UNIT: g | NAME: farine
QTY: 150 | UNIT: g | NAME: cerneau de noix
QTY: N/A | UNIT: unité | NAME: persillade provençale
QTY: 2 | UNIT: unité | NAME: oeufs
QTY: 2 | UNIT: cuillères | NAME: eau
QTY: 300 | UNIT: g | NAME: farine
QTY: 75 | UNIT: unité | NAME: sucre
QTY: 30 | UNIT: g | NAME: gruyère râpée
QTY: 1 | UNIT: pincées | NAME: sel
QTY: 1 | UNIT: unité | NAME: yaourts natures
QTY: 7.5 | UNIT: g | NAME: sucre vanillé
QTY: 2 | UNIT: cuillères à soupe | NAME: cacao en poudre
QTY: N/A | UNIT: unité | NAME: amandes effilées en option
QTY: N/A | UNIT: unité | NAME: raisins secs
QTY: 15 | UNIT: cl | NAME: crème fraîche liquide entière
QTY: 3 | UNIT: cuillères à café | NAME: curry
QTY: N/A | UNIT: unité | NAME: petit morceau de fruits
QTY: 1/2 | UNIT: sachets | NAME: levure
QTY: 70 | UNIT: g | NAME: amandes en poudre
QTY: N/A | UNIT: unité | NAME: colorant alimentaire
QTY: N/A | UNIT: rondelle | NAME: chorizo
QTY: 1 | UNIT: unité | NAME: poivrons
QTY: 1 | UNIT: boîtes | NAME: thon
QTY: 25 | UNIT: g | NAME: aspartame -édulcorant
QTY: 125 | UNIT: g | NAME: amandes en poudre
QTY: 6 | UNIT: unité | NAME: abricots secs
QTY: 1 | UNIT: unité | NAME: chorizo fort
QTY: 4 | UNIT: cuillères à soupe | NAME: cacao en poudre
QTY: N/A | UNIT: unité | NAME: pomme
QTY: 10 | UNIT: cl | NAME: sucre
QTY: 3 | UNIT: cuillères à soupe | NAME: pesto vert
QTY: 250 | UNIT: g | NAME: boeuf haché maigre
QTY: 1 | UNIT: tranches | NAME: saumon fumé
QTY: 200 | UNIT: g | NAME: purée de marrons
QTY: 80 | UNIT: g | NAME: beurre doux
QTY: 1 | UNIT: pots | NAME: yaourt ) d'huile
QTY: 70 | UNIT: g | NAME: emmental râpé
QTY: 40 | UNIT: g | NAME: noix de coco rappée
QTY: 100 | UNIT: g | NAME: Foie gras crue coupé en très petits dés
QTY: N/A | UNIT: unité | NAME: muffin sucrés
QTY: 100 | UNIT: g | NAME: farine de riz
QTY: 60 | UNIT: g | NAME: farine de riz
QTY: 50 | UNIT: ml | NAME: huile végétale
QTY: 1 | UNIT: kg | NAME: sucre
QTY: 25 | UNIT: cl | NAME: lait tiède
QTY: 100 | UNIT: g | NAME: noix de pécan grillées
QTY: 6 | UNIT: cuillères à café | NAME: pâte à tartiner
QTY: 150 | UNIT: ml | NAME: sirop d'érable
QTY: 90 | UNIT: unité | NAME: beurre tendre
QTY: 1/3 | UNIT: tasses | NAME: huile
QTY: 3 | UNIT: cuillères à soupe | NAME: huile d'olive
QTY: 115 | UNIT: g | NAME: sucre brun
QTY: 1/2 | UNIT: cuillères à café | NAME: gingembre
QTY: 125 | UNIT: g | NAME: fromage blanc
QTY: 2 | UNIT: cuillères à soupe | NAME: eau de fleur d'oranger
QTY: 10 | UNIT: tranches | NAME: chorizo fort
QTY: 20 | UNIT: cl | NAME: crème liquide
QTY: 3/4 | UNIT: pots | NAME: sucre
QTY: 45 | UNIT: g | NAME: farine
QTY: 10 | UNIT: cl | NAME: lait d'amande
QTY: 300 | UNIT: g | NAME: crème fraîche fluide
QTY: 200 | UNIT: g | NAME: chocolat praliné
QTY: 150 | UNIT: g | NAME: sirop d'agave
QTY: 250 | UNIT: g | NAME: noisettes
QTY: 110 | UNIT: g | NAME: beurre tendre
QTY: 200 | UNIT: g | NAME: pruneau dénoyautés
QTY: 1 | UNIT: cuillères à soupe | NAME: cacao
QTY: 12 | UNIT: unité | NAME: Raffaelo
QTY: 1 | UNIT: cuillères à café | NAME: vanille liquide
QTY: 12 | UNIT: tranches | NAME: fromage à raclette
QTY: 10 | UNIT: cuillères à soupe | NAME: farine
QTY: 7 | UNIT: cl | NAME: Liqueur de Cointreau
QTY: 10 | UNIT: cl | NAME: lait tiède
QTY: 6 | UNIT: unité | NAME: blancs d'oeuf
QTY: 1/2 | UNIT: unité | NAME: chorizo
QTY: 1/2 | UNIT: cuillères à café | NAME: sel
QTY: 1/2 | UNIT: cuillères à café | NAME: muscade rapée
QTY: 2 | UNIT: cuillères à soupe | NAME: pignons de pin
QTY: 1 | UNIT: cuillères | NAME: sauce tomate
QTY: 1 | UNIT: unité | NAME: petites boîtes de maïs
QTY: 100 | UNIT: g | NAME: sucre roux
QTY: 3 | UNIT: pincées | NAME: sel
QTY: 1 | UNIT: cuillères à café | NAME: citron
QTY: 100 | UNIT: g | NAME: comté rapé
QTY: N/A | UNIT: unité | NAME: pâtes
QTY: 200 | UNIT: g | NAME: fruits secs sans noyaux
QTY: 125 | UNIT: g | NAME: poudre de noisette
QTY: 125 | UNIT: ml | NAME: huile végétale
QTY: 12 | UNIT: carrés | NAME: chocolat praliné
QTY: 1 | UNIT: cuillères à café | NAME: vinaigre de cidre
QTY: 1 | UNIT: cuillères à soupe | NAME: chocolat en poudre
QTY: 1/2 | UNIT: pots | NAME: sucre blanc
QTY: 105 | UNIT: g | NAME: farine
QTY: 1 | UNIT: cuillères à soupe | NAME: oignon rose déshydratés
QTY: 8 | UNIT: carrés | NAME: chocolat
QTY: 2 | UNIT: cuillères à soupe | NAME: noix broyés
QTY: 50 | UNIT: g | NAME: margarine
QTY: 150 | UNIT: g | NAME: fromage blanc 0%
QTY: 3 | UNIT: pots | NAME: yaourt nature
QTY: 200 | UNIT: g | NAME: sucre glace
QTY: 200 | UNIT: g | NAME: farine
QTY: 25 | UNIT: g | NAME: noix de pécan hachées
QTY: 10 | UNIT: cl | NAME: crème fraîche liquide
QTY: 1 | UNIT: unité | NAME: yaourts brassés
QTY: 200 | UNIT: g | NAME: mirabelle
QTY: 150 | UNIT: g | NAME: fromage blanc
QTY: 1/2 | UNIT: unité | NAME: citrons
QTY: 3 | UNIT: unité | NAME: carottes
QTY: 1 | UNIT: cuillères à café | NAME: graines de pavot
QTY: 15 | UNIT: cl | NAME: lait
QTY: 1 | UNIT: unité | NAME: yaourts natures
QTY: 3 | UNIT: unité | NAME: spéculoos
QTY: 130 | UNIT: g | NAME: beurre de cacahuètes
QTY: 4/5 | UNIT: dl | NAME: huile d'olive
QTY: 120 | UNIT: g | NAME: sucre roux
QTY: N/A | UNIT: unité | NAME: extrait de vanille
QTY: 250 | UNIT: g | NAME: ricotta
QTY: 1 | UNIT: tasses | NAME: 
QTY: 15 | UNIT: cl | NAME: lait de coco
QTY: 2 | UNIT: pincées | NAME: noix de coco rapée
QTY: 1 | UNIT: cuillères à soupe | NAME: paprika doux
QTY: 15 | UNIT: g | NAME: beurre
QTY: 10 | UNIT: cuillères à café | NAME: crème de marrons
QTY: 40 | UNIT: g | NAME: sucre roux
QTY: 200 | UNIT: ml | NAME: lait entier
QTY: 170 | UNIT: g | NAME: beurre
QTY: 6 | UNIT: carrés | NAME: chocolat pâtissier
QTY: 190 | UNIT: g | NAME: sucre
QTY: 125 | UNIT: g | NAME: lardons fumés
QTY: 5 | UNIT: unité | NAME: spéculoos
QTY: 20 | UNIT: cl | NAME: crème fraîche liquide
QTY: 150 | UNIT: g | NAME: fraises
QTY: 100 | UNIT: g | NAME: noisettes entières écrasées elles aussi à l'aide du marteau
QTY: 5.5 | UNIT: g | NAME: levure chimique
QTY: 25 | UNIT: cl | NAME: lait de soja à la vanille
QTY: 120 | UNIT: g | NAME: sucre glace
QTY: 2 | UNIT: unité | NAME: pommes
QTY: 5 | UNIT: cl | NAME: lait
QTY: 1 | UNIT: bonnes cuillères à soupe | NAME: margarine
QTY: 1 | UNIT: poignées | NAME: gruyère râpé
QTY: 25 | UNIT: g | NAME: levure fraîche de boulanger
QTY: 1/2 | UNIT: tasses | NAME: lait
QTY: 60 | UNIT: g | NAME: cerneau de noix
QTY: 2 | UNIT: cuillères à soupe | NAME: eau
QTY: N/A | UNIT: unité | NAME: noix de coco rapée
QTY: 1 | UNIT: bocaux | NAME: crème de calissons
QTY: 100 | UNIT: g | NAME: raisins secs
QTY: 180 | UNIT: g | NAME: camembert
QTY: 4 | UNIT: carrés | NAME: chocolat pâtissier
QTY: 6 | UNIT: g | NAME: bicarbonate
QTY: 360 | UNIT: g | NAME: farine de blé
QTY: 120 | UNIT: g | NAME: margarine
QTY: 50 | UNIT: g | NAME: beurre doux
QTY: 12 | UNIT: carrés | NAME: chocolat au lait
QTY: 130 | UNIT: g | NAME: sucre
QTY: 1 | UNIT: cuillères à soupe | NAME: caramel
QTY: 4 | UNIT: cuillères à soupe | NAME: gelée de coings
QTY: 100 | UNIT: g | NAME: pralin
QTY: 11 | UNIT: g | NAME: levure
QTY: 180 | UNIT: g | NAME: farine de blé tout usage
QTY: N/A | UNIT: unité | NAME: noix de coco rapée
QTY: 17.5 | UNIT: cl | NAME: lait
QTY: 30 | UNIT: g | NAME: beurre tendre
QTY: 70 | UNIT: g | NAME: beurre salé
QTY: N/A | UNIT: unité | NAME: basilic
QTY: 100 | UNIT: g | NAME: M&M's cacahuète
QTY: N/A | UNIT: unité | NAME: olives
QTY: 2 | UNIT: unité | NAME: muffins
QTY: 3 | UNIT: grosses cuillères à soupe | NAME: Nutella
QTY: 1 | UNIT: unité | NAME: yaourts à la vanille
QTY: 75 | UNIT: g | NAME: sucre
QTY: 2 | UNIT: cuillères | NAME: arôme fleur d'oranger
QTY: 2 | UNIT: cuillères à soupe | NAME: chocolat en poudre
QTY: 1/2 | UNIT: unité | NAME: citrons
QTY: N/A | UNIT: feuille | NAME: salade iceberg
QTY: 180 | UNIT: g | NAME: myrtilles surgelées
QTY: 2 | UNIT: unité | NAME: oeufs
QTY: 100 | UNIT: g | NAME: sucre
QTY: 1 | UNIT: cuillères à café | NAME: aspartame
QTY: 80 | UNIT: g | NAME: huile de coco
QTY: 20 | UNIT: cl | NAME: lait aigre
QTY: 1 | UNIT: cuillères à soupe | NAME: coquelicot
QTY: 30 | UNIT: g | NAME: fécule de maïs
QTY: 120 | UNIT: g | NAME: sucre blanc
QTY: 60 | UNIT: g | NAME: Parmesan
QTY: 155 | UNIT: g | NAME: farine
QTY: 12 | UNIT: cl | NAME: huile
QTY: 160 | UNIT: g | NAME: beurre tendre
QTY: 1 | UNIT: unité | NAME: muscade
QTY: 1 | UNIT: tasses | NAME: farine
QTY: 1 | UNIT: cuillères à café | NAME: extrait d'amande amère
QTY: 2 | UNIT: cuillères à café | NAME: arôme vanille
QTY: 190 | UNIT: g | NAME: farine T45
QTY: 1 | UNIT: pincées | NAME: curry
QTY: 350 | UNIT: g | NAME: poivron de couleur rouge
QTY: 3 | UNIT: cuillères à soupe | NAME: Confiture d'orange
QTY: 1/2 | UNIT: unité | NAME: poivrons jaunes
QTY: 4 | UNIT: unité | NAME: tomates mi-séchée de Provence
QTY: 150 | UNIT: g | NAME: framboises
QTY: 3 | UNIT: cuillères à soupe | NAME: sirop de coquelicot
QTY: 75 | UNIT: g | NAME: sucre blanc
QTY: 350 | UNIT: g | NAME: courgette
QTY: 30 | UNIT: g | NAME: noix hachées
QTY: 15 | UNIT: cl | NAME: sirop de framboise
QTY: 2 | UNIT: cuillères à café | NAME: cumin
QTY: 3 | UNIT: unité | NAME: bananes assez mûres
QTY: N/A | UNIT: unité | NAME: sésame
QTY: 2 | UNIT: unité | NAME: oeufs battus
QTY: 1/2 | UNIT: bouquets | NAME: persil haché
QTY: 3 | UNIT: gouttes | NAME: amandes amère
QTY: 100 | UNIT: g | NAME: farine blanche
QTY: 250 | UNIT: g | NAME: chocolat noir
QTY: 2 | UNIT: cuillères à café | NAME: curry en poudre
QTY: 30 | UNIT: g | NAME: noix de coco en poudre
QTY: 375 | UNIT: ml | NAME: farine de blé entier
QTY: 10 | UNIT: cl | NAME: vin blanc
QTY: 1 | UNIT: tasses | NAME: thé de sucre en poudre
QTY: 100 | UNIT: g | NAME: chocolat noir corsé 85%
QTY: N/A | UNIT: unité | NAME: moules à muffins
QTY: 6 | UNIT: cl | NAME: huile neutre
QTY: 5 | UNIT: unité | NAME: tomates séchées
QTY: 175 | UNIT: g | NAME: pâte d'amande
QTY: 1.5 | UNIT: pots | NAME: maïzena
QTY: 30 | UNIT: ml | NAME: sirop d'érable
QTY: 30 | UNIT: g | NAME: amandes en poudre
QTY: 2 | UNIT: cuillères à soupe | NAME: huile neutre
QTY: 350 | UNIT: g | NAME: farine
QTY: 95 | UNIT: g | NAME: farine
QTY: 10 | UNIT: cl | NAME: huile de tournesol
QTY: 6 | UNIT: unité | NAME: bananes écrasées
QTY: 100 | UNIT: g | NAME: amandes en poudre
QTY: 50 | UNIT: g | NAME: chocolat blanc
QTY: 100 | UNIT: g | NAME: chocolat noir à 70%
QTY: 1 | UNIT: boîtes | NAME: lait de coco
QTY: 1/2 | UNIT: unité | NAME: muffins anglais
QTY: 1 | UNIT: unité | NAME: oignons haché
QTY: 1/4 | UNIT: tasses | NAME: thé d'huile
QTY: 2 | UNIT: tasses | NAME: corn flakes , écrasées dans 1 tasse
QTY: 50 | UNIT: g | NAME: farine
QTY: 10 | UNIT: cl | NAME: crème épaisse
QTY: 1.5 | UNIT: pots | NAME: yaourt de sucre en poudre
QTY: 1 | UNIT: unité | NAME: yaourts brassés 0%
QTY: 50 | UNIT: g | NAME: farine blanche
QTY: 80 | UNIT: g | NAME: corn flakes complètes
QTY: 1 | UNIT: cuillères à café | NAME: édulcorant
